Iter,Iter Cost,Cost Best
110,1296.9784692086787,1130.3692506494897
111,1214.3786049555242,1130.3692506494897
112,1218.1778400510577,1130.3692506494897
113,1754.15476669851,1130.3692506494897
114,1733.8649961643491,1130.3692506494897
115,1784.180944025316,1130.3692506494897
116,1246.6136491580805,1130.3692506494897
117,1236.0647540427938,1130.3692506494897
118,1130.3692506494897,1130.3692506494897
119,1261.7760992173205,1130.3692506494897
120,2167.1171580730756,1130.3692506494897
121,1199.3760438776899,1130.3692506494897
122,1671.9760592547202,1130.3692506494897
123,2088.6954871167713,1130.3692506494897
124,1199.7998563129888,1130.3692506494897
125,1148.5807554830096,1130.3692506494897
126,1197.2014877452161,1130.3692506494897
127,1834.723713112596,1130.3692506494897
128,1590.3344468214136,1130.3692506494897
129,1350.3445436390866,1130.3692506494897
130,1174.6796445175933,1130.3692506494897
131,1296.0316347414928,1130.3692506494897
132,1168.8918835897305,1130.3692506494897
133,1980.9656986408727,1130.3692506494897
134,1267.948810712334,1130.3692506494897
135,1132.536663286922,1130.3692506494897
136,1234.1362690340316,1130.3692506494897
137,1205.4138481325676,1130.3692506494897
138,1214.19539843445,1130.3692506494897
139,2103.17960015644,1130.3692506494897
140,1141.2271150257588,1130.3692506494897
141,1329.3746703467423,1130.3692506494897
142,1492.8021468572313,1130.3692506494897
143,1222.4020921312313,1130.3692506494897
144,1837.7398612412132,1130.3692506494897
145,1891.9151298837694,1130.3692506494897
146,1190.1864361032556,1130.3692506494897
147,1649.276275023996,1130.3692506494897
148,1161.6280982863607,1130.3692506494897
149,1163.651077821478,1130.3692506494897
